ID_CLIENTE,SAFRA_REF,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS
5301988619224057921,2020-07,57059.0,120.0
7176848230239877915,2020-07,238631.0,141.0
6276792736652545216,2020-07,143477.0,123.0
472772897496154354,2020-07,131626.0,133.0
4210463673385510745,2020-07,80232.0,101.0
1698828605814171242,2020-07,376331.0,116.0
3660744270380078352,2020-07,135878.0,105.0
968199235777440720,2020-07,162469.0,125.0
7949169060790541229,2020-07,103379.0,130.0
2677901391425651891,2020-07,687020.0,118.0
8400764778654490278,2020-07,121743.0,136.0
3543162424793477785,2020-07,211770.0,132.0
1958660709350677213,2020-07,46654.0,113.0
3807130563335796378,2020-07,367407.0,123.0
5136739522477907100,2020-07,493240.0,107.0
4089244710305890246,2020-07,762197.0,101.0
2711217152718352107,2020-07,376531.0,86.0
2658946240987854807,2020-07,260615.0,145.0
7779268298304613772,2020-07,757621.0,136.0
7120090169052575663,2020-07,155665.0,101.0
7870373680211625064,2020-07,185096.0,107.0
4334472256949955221,2020-07,269989.0,119.0
1036256411320325774,2020-07,62146.0,89.0
8609938720215175911,2020-07,303155.0,113.0
1430896989654626045,2020-07,677467.0,129.0
2466177460692220853,2020-07,114078.0,111.0
7686361238195690925,2020-07,297894.0,140.0
8487807876567995441,2020-07,266771.0,161.0
4724876423989598202,2020-07,137668.0,142.0
4817816966382229074,2020-07,271201.0,125.0
257162352336759783,2020-07,379806.0,121.0
8505870778358741102,2020-07,300717.0,117.0
2302464746243069589,2020-07,265945.0,113.0
121658372387044248,2020-07,284800.0,103.0
252206310123393284,2020-07,314481.0,81.0
2983174282784691273,2020-07,184399.0,132.0
3118152790263512426,2020-07,762725.0,99.0
4919908458022265747,2020-07,199507.0,127.0
5651190097741301133,2020-07,472713.0,95.0
2819054834565698513,2020-07,179981.0,124.0
4850722092974676955,2020-07,156063.0,142.0
5460280878923715699,2020-07,233944.0,136.0
7895753719321668294,2020-07,103207.0,146.0
6204723742351094322,2020-07,183068.0,94.0
6784879562354696650,2020-07,76605.0,144.0
662944582644865942,2020-07,23701.0,131.0
2805743565496207618,2020-07,515746.0,120.0
7367321179169390502,2020-07,429570.0,112.0
8332840690177201182,2020-07,22531.0,102.0
410843023337872279,2020-07,218141.0,107.0
2179772649873197365,2020-07,610282.0,142.0
5687511145009775604,2020-07,397941.0,112.0
8163895533020293251,2020-07,162570.0,109.0
4850936440093751199,2020-07,714685.0,117.0
1115703227712697214,2020-07,395419.0,98.0
6858769421191999702,2020-07,163915.0,139.0
901119221367843192,2020-07,113007.0,96.0
7646606457278894341,2020-07,351044.0,137.0
1574054842704135993,2020-07,263719.0,114.0
8287608084245946173,2020-07,321818.0,122.0
5547032541615425352,2020-07,824216.0,100.0
2530707686830644666,2020-07,151135.0,124.0
5611787644735474299,2020-07,516220.0,138.0
5358243820364010940,2020-07,268968.0,93.0
8536031856585966123,2020-07,67962.0,126.0
2493305884832539159,2020-07,637188.0,131.0
7637066986811047950,2020-07,521142.0,131.0
7590999900861381526,2020-07,475825.0,133.0
5864443060004179363,2020-07,151036.0,98.0
705648002974742140,2020-07,184131.0,94.0
4043546053926060305,2020-07,257062.0,95.0
621182491555347581,2020-07,187893.0,102.0
8013668117699219722,2020-07,120554.0,122.0
984915269987074754,2020-07,57578.0,143.0
1299146298565441811,2020-07,470689.0,120.0
1977574645216036803,2020-07,282793.0,115.0
7442192566700924647,2020-07,319890.0,121.0
3772710147663076183,2020-07,700533.0,115.0
5048392903148444335,2020-07,69691.0,110.0
8733525963966339207,2020-07,482734.0,129.0
8828303152301461681,2020-07,194968.0,100.0
5432443358006556295,2020-07,379057.0,114.0
5786895437851445408,2020-07,53884.0,144.0
4095739077267179172,2020-07,321488.0,131.0
7810315632865163836,2020-07,76903.0,111.0
5029701292539093910,2020-07,582224.0,102.0
1343530446996409207,2020-07,98026.0,110.0
6198047969028248384,2020-07,73063.0,134.0
4335865859049992260,2020-07,379524.0,138.0
3634047863995720708,2020-07,492748.0,124.0
274692171162531764,2020-07,185435.0,105.0
175003104385133396,2020-07,312525.0,88.0
3931892303497206092,2020-07,271052.0,109.0
8503092146854371576,2020-07,233049.0,122.0
1118514612547157551,2020-07,346459.0,100.0
6394935036014530592,2020-07,739416.0,107.0
6969348581033924947,2020-07,315378.0,140.0
8437257970907722008,2020-07,456042.0,116.0
5373371196946859811,2020-07,556367.0,139.0
8529899700094903171,2020-07,95125.0,127.0
2003221759676247813,2020-07,477060.0,108.0
4104959289203999917,2020-07,170335.0,137.0
2214132103234633622,2020-07,196388.0,73.0
1000372849175668062,2020-07,317279.0,106.0
6795467882769787169,2020-07,470053.0,173.0
351031887141663937,2020-07,350426.0,105.0
2012477868296377155,2020-07,59562.0,122.0
2382123267535341265,2020-07,178985.0,102.0
1192810733461560329,2020-07,514949.0,102.0
8195468623809753777,2020-07,302481.0,147.0
7992317448197179816,2020-07,244491.0,145.0
6056959220685085102,2020-07,169063.0,108.0
5440313607363845188,2020-07,149021.0,111.0
3970572142453508637,2020-07,941859.0,110.0
8376902089871279815,2020-07,296990.0,136.0
8919892162361650175,2020-07,331796.0,128.0
5538710567548269440,2020-07,124343.0,127.0
3045840317107313913,2020-07,582888.0,84.0
1741049493106216406,2020-07,644901.0,99.0
7910340581026492945,2020-07,101355.0,112.0
3137879241768961145,2020-07,596315.0,128.0
2369364892942408355,2020-07,268721.0,128.0
1953058402621337677,2020-07,162115.0,111.0
8907133353015280586,2020-07,324589.0,109.0
6731795019313479942,2020-07,223605.0,124.0
7712263029835111826,2020-07,274980.0,100.0
1637960623843047520,2020-07,452587.0,107.0
460993244124061972,2020-07,188636.0,103.0
3258345688897172820,2020-07,186021.0,132.0
2032592272238235730,2020-07,420670.0,91.0
5856610998569876318,2020-07,406219.0,150.0
3511416927745338332,2020-07,93499.0,102.0
5503391736465275980,2020-07,133000.0,124.0
963687627963462983,2020-07,316051.0,140.0
8716163053080758848,2020-07,203447.0,117.0
3263212305228307743,2020-07,795758.0,85.0
4593070249039532001,2020-07,161087.0,93.0
1423952977138155129,2020-07,277078.0,119.0
2347028805684088098,2020-07,255454.0,130.0
5166128847048245697,2020-07,278579.0,127.0
8374461419511631785,2020-07,240589.0,114.0
499242942549937267,2020-07,160630.0,137.0
8512214463586144353,2020-07,128496.0,103.0
4717593620120611957,2020-07,485613.0,105.0
6927178425683104769,2020-07,735803.0,136.0
3472934456083131714,2020-07,113793.0,110.0
6186737197674630993,2020-07,175267.0,144.0
3093415403379897112,2020-07,260658.0,114.0
4714214581184951490,2020-07,67915.0,114.0
5988277776808227480,2020-07,336612.0,148.0
1696462947583294958,2020-07,373204.0,156.0
717981637594591016,2020-07,55230.0,130.0
4512887927067894301,2020-07,173883.0,124.0
8398000036517692656,2020-07,50379.0,112.0
5753677550753111444,2020-07,326039.0,110.0
510795635145114083,2020-07,189310.0,99.0
5082813456193598086,2020-07,1048807.0,127.0
670573866376512619,2020-07,100892.0,122.0
5122095358293179297,2020-07,387572.0,120.0
1533755281771668509,2020-07,242025.0,122.0
2128970218770090704,2020-07,366806.0,106.0
7289435138601868544,2020-07,490528.0,129.0
3281617395243454427,2020-07,134336.0,109.0
3248432590399829766,2020-07,130503.0,133.0
2455576782104041698,2020-07,290649.0,115.0
170089315547146305,2020-07,330799.0,97.0
924957821424248698,2020-07,499217.0,133.0
7108899417216809461,2020-07,55177.0,131.0
7485107528960607346,2020-07,478584.0,123.0
4749976982519957792,2020-07,10374.0,162.0
1366416810235233769,2020-07,188091.0,110.0
2532435113844289043,2020-07,215188.0,96.0
7167988599372526790,2020-07,281688.0,147.0
6448234172949059931,2020-07,18257.0,0.0
4635578010631860111,2020-07,122228.0,95.0
4327694790333781288,2020-07,431761.0,127.0
683445437387317282,2020-07,185763.0,122.0
5613825020130267729,2020-07,91668.0,101.0
3022528659032597047,2020-07,96623.0,114.0
4571290108043699959,2020-07,296944.0,121.0
8049805689946244047,2020-07,495793.0,141.0
5042877476420217533,2020-07,507316.0,107.0
3591324331706630867,2020-07,238034.0,105.0
4858887739802767402,2020-07,134845.0,147.0
5503073374822479037,2020-07,314741.0,113.0
5371387005775513675,2020-07,278966.0,118.0
2929243640075785940,2020-07,371289.0,121.0
6349142675790687765,2020-07,342780.0,144.0
4537268360654655629,2020-07,629317.0,133.0
5055200744384119654,2020-07,207073.0,103.0
5108407319813072955,2020-07,253257.0,112.0
7457803471605010846,2020-07,50968.0,103.0
8570963260597299378,2020-07,125489.0,152.0
6368582840625614207,2020-07,208880.0,120.0
988707525807573448,2020-07,697804.0,140.0
7696655736121386405,2020-07,117112.0,127.0
4993499380140734678,2020-07,102159.0,137.0
1732933177229870014,2020-07,58329.0,107.0
7347715771145302549,2020-07,352007.0,116.0
4740535838297269949,2020-07,366189.0,139.0
1235244772550233980,2020-07,301097.0,103.0
8106460788895393927,2020-07,693227.0,144.0
5855956854975734380,2020-07,172792.0,146.0
1661240395903230676,2020-07,309126.0,106.0
8536980239903840341,2020-07,495931.0,122.0
780065359501679358,2020-07,168166.0,122.0
511305041047444825,2020-07,577175.0,85.0
5091815447165974815,2020-07,338749.0,123.0
5893903674205161232,2020-07,277076.0,109.0
7708030042671632236,2020-07,31739.0,90.0
1093053069479288753,2020-07,17954.0,126.0
4569866309119931805,2020-07,291903.0,132.0
6030285068945261052,2020-07,277910.0,99.0
4183921942053157552,2020-07,376246.0,103.0
6754039979151386401,2020-07,172375.0,121.0
6213213514675778388,2020-07,921479.0,124.0
8464769152264029983,2020-07,13136.0,0.0
6242636379248496392,2020-07,200243.0,131.0
2762573180349093009,2020-07,1121870.0,104.0
2006188298374001315,2020-07,260128.0,91.0
1104269683367198574,2020-07,128488.0,120.0
8909740532547211288,2020-07,970746.0,122.0
4524147234488547993,2020-07,19882.0,136.0
8348574220426911086,2020-07,49782.0,107.0
3382609338395832683,2020-07,146999.0,128.0
7770458886439606839,2020-07,214720.0,150.0
3742264304742819339,2020-07,219814.0,117.0
1963239178085807816,2020-07,108010.0,130.0
3605652314611460806,2020-07,219565.0,93.0
8662923640484889291,2020-07,435126.0,144.0
2768068015169423097,2020-07,453113.0,115.0
2290083177086946553,2020-07,156824.0,123.0
4556737702757145073,2020-07,303501.0,121.0
7231408738455755015,2020-07,279799.0,114.0
2735662700719640627,2020-07,386286.0,116.0
2451708306555441014,2020-07,561259.0,93.0
8559143756893267192,2020-07,165084.0,143.0
4675067298171588603,2020-07,798400.0,129.0
5477900120643078645,2020-07,174435.0,111.0
2379038595596744457,2020-07,40469.0,138.0
4614484019183480654,2020-07,100619.0,109.0
7041489327620930099,2020-07,364543.0,113.0
8915958534285799867,2020-07,222142.0,168.0
873223039957991123,2020-07,333920.0,119.0
4284129442855564250,2020-07,285579.0,117.0
8646086919778610813,2020-07,236489.0,138.0
7403979270048469991,2020-07,188223.0,143.0
7665801401860589626,2020-07,327542.0,127.0
7692335720341018458,2020-07,350249.0,108.0
1117184216453911295,2020-07,218590.0,98.0
312543480920432545,2020-07,452919.0,88.0
4537982850248578883,2020-07,146116.0,147.0
2645324649046215594,2020-07,562667.0,108.0
8764962131207592182,2020-07,48710.0,0.0
4102750661040919723,2020-07,244574.0,92.0
5263285038415073073,2020-07,346146.0,97.0
5528372913947954503,2020-07,126146.0,132.0
1272921915900711149,2020-07,173764.0,94.0
2201150681962815877,2020-07,421637.0,115.0
93982185886107798,2020-07,430508.0,144.0
1507697130807703164,2020-07,403962.0,106.0
4170463992215954403,2020-07,6841.0,110.0
7142043104834932013,2020-07,117045.0,81.0
8889055492416898333,2020-07,190893.0,150.0
7911162482760986289,2020-07,968403.0,129.0
8041261093764417881,2020-07,510097.0,110.0
6486277549325701534,2020-07,115762.0,125.0
7920896580423665241,2020-07,70223.0,118.0
234898976850399181,2020-07,653349.0,140.0
5602023133976834072,2020-07,987232.0,101.0
8895160610329228780,2020-07,524165.0,117.0
8060154314331993193,2020-07,313021.0,102.0
3118683330911759410,2020-07,39840.0,106.0
3279078057358159966,2020-07,233841.0,135.0
43266641219008038,2020-07,509852.0,86.0
8097962811568170308,2020-07,72608.0,126.0
7395696797140470088,2020-07,148201.0,143.0
4791195031160012361,2020-07,245865.0,80.0
6643358471662528195,2020-07,559358.0,126.0
3365334263589180925,2020-07,9003.0,0.0
2763141362035716801,2020-07,157130.0,92.0
8196449005061156808,2020-07,363590.0,112.0
5434353421615275749,2020-07,229578.0,107.0
6330043096034525408,2020-07,181120.0,93.0
692350198401528327,2020-07,802354.0,100.0
5511113649464808344,2020-07,573282.0,106.0
2535803443850893368,2020-07,38149.0,125.0
6885171468891031140,2020-07,472670.0,118.0
4863405965754103821,2020-07,543020.0,117.0
1778014915038250584,2020-07,288414.0,111.0
4820852183212661131,2020-07,278478.0,92.0
4723919748432185874,2020-07,398973.0,136.0
835441927760881602,2020-07,304593.0,117.0
7750874287225529604,2020-07,277946.0,124.0
69766362497027920,2020-07,98203.0,121.0
8961924617442201922,2020-07,165757.0,108.0
3156852928909455203,2020-07,258419.0,115.0
7710364735942975505,2020-07,159205.0,118.0
4023893292051953692,2020-07,204126.0,117.0
3218226066162129945,2020-07,159335.0,106.0
1357573192598249600,2020-07,44386.0,125.0
3275327267689584006,2020-07,37461.0,132.0
7067471043900250355,2020-07,203811.0,94.0
1129657311668961746,2020-07,308519.0,118.0
1551531256789550891,2020-07,583556.0,126.0
3970610368027129821,2020-07,16944.0,106.0
1708019696828098378,2020-07,12413.0,140.0
3027683745465216663,2020-07,216475.0,123.0
5854364934896993687,2020-07,158733.0,158.0
7722287846688771887,2020-07,103965.0,158.0
180672270337706285,2020-07,126564.0,100.0
1891145854263312840,2020-07,25573.0,100.0
1543875954928694094,2020-07,571718.0,137.0
7970976988071755401,2020-07,782477.0,145.0
2119292203323657032,2020-07,705648.0,86.0
2808145376905474927,2020-07,117686.0,131.0
8480109508191086169,2020-07,115389.0,114.0
5306165689101138983,2020-07,223427.0,111.0
2467590416042313927,2020-07,678103.0,104.0
4071158585850879204,2020-07,609967.0,118.0
1610763516326092136,2020-07,786967.0,97.0
4831939798545673038,2020-07,518036.0,141.0
5274777191770957761,2020-07,239878.0,135.0
5795100045494475994,2020-07,77771.0,126.0
940214356651040716,2020-07,43950.0,85.0
7829456717134984253,2020-07,706112.0,130.0
824632039241482307,2020-07,168025.0,98.0
4495170040746508204,2020-07,284983.0,97.0
4982042089827666585,2020-07,831365.0,136.0
345447888460137901,2020-07,138407.0,112.0
8229446069655666941,2020-07,163731.0,140.0
1864367736036633256,2020-07,190113.0,120.0
5689766561863956319,2020-07,103736.0,157.0
665854826624598350,2020-07,921029.0,129.0
5931905128207886847,2020-07,41508.0,130.0
798425422240919854,2020-07,30283.0,121.0
968400235888951633,2020-07,316612.0,118.0
3698481516392183789,2020-07,225529.0,138.0
7503582542949284252,2020-07,544481.0,123.0
7398738404146260251,2020-07,259436.0,115.0
295375823203017296,2020-07,631468.0,107.0
3386019519917828299,2020-07,159100.0,143.0
9108733472015251498,2020-07,245769.0,108.0
4641659186059167709,2020-07,161160.0,127.0
1052398277967427422,2020-07,324587.0,122.0
1536087798470875922,2020-07,148391.0,131.0
2785178201607654410,2020-07,45597.0,105.0
2035700727032031976,2020-07,269481.0,91.0
8248484932270772248,2020-07,107847.0,125.0
4202876623878743806,2020-07,272115.0,126.0
9089528044547831569,2020-07,148726.0,142.0
8080988579391900405,2020-07,805774.0,135.0
465309249432033993,2020-07,662140.0,104.0
1177363334134147131,2020-07,18227.0,0.0
3333870869270823799,2020-07,32588.0,132.0
6617479989097680138,2020-07,118855.0,146.0
8252215766413781202,2020-07,462736.0,98.0
6081226091774593903,2020-07,444836.0,119.0
6031976689490342098,2020-07,375724.0,127.0
956217406816925982,2020-07,55866.0,122.0
5714540197488862003,2020-07,345868.0,109.0
7229721428946324455,2020-07,249138.0,117.0
226405871752897670,2020-07,95693.0,121.0
6546850858912852316,2020-07,299169.0,131.0
8215958479134054873,2020-07,265800.0,133.0
8918635099296971351,2020-07,249756.0,135.0
761746217261797478,2020-07,400318.0,130.0
1071127366397407520,2020-07,329732.0,103.0
4604807967654337091,2020-07,166063.0,129.0
5540361570968095722,2020-07,379527.0,116.0
4395946187332973749,2020-07,92484.0,143.0
1998941557906036376,2020-07,59759.0,135.0
1414132620714431952,2020-07,103553.0,80.0
5287265869592025756,2020-07,706559.0,137.0
4591193860232697465,2020-07,92074.0,123.0
9101617110967101591,2020-07,136769.0,93.0
1801648099512442340,2020-07,50431.0,98.0
8271604276097280304,2020-07,783275.0,105.0
2598475569074240783,2020-07,445518.0,128.0
710593997981520423,2020-07,282166.0,115.0
8854680481766219396,2020-07,83511.0,148.0
3140918607946425426,2020-07,223877.0,113.0
8745827224909388475,2020-07,177996.0,141.0
8522044805243541048,2020-07,678256.0,99.0
2307201111381758912,2020-07,221439.0,82.0
5888474320320735000,2020-07,151744.0,94.0
1141681690629134039,2020-07,743825.0,103.0
1454789421854453615,2020-07,181262.0,119.0
660382477567765256,2020-07,605959.0,129.0
608816700571896717,2020-07,350763.0,125.0
8715120689636420963,2020-07,397379.0,116.0
3888528635045328222,2020-07,168605.0,122.0
1253437108265925705,2020-07,333802.0,102.0
1477629972594346481,2020-07,624397.0,136.0
5058298901476893676,2020-07,136185.0,150.0
4414438591613884911,2020-07,187870.0,122.0
2166129906801669318,2020-07,321581.0,117.0
7061868716439556791,2020-07,297157.0,144.0
2951563549197799278,2020-07,265523.0,149.0
6999154286942764669,2020-07,404862.0,162.0
7031913170099381454,2020-07,180637.0,105.0
6765961450216188291,2020-07,172514.0,120.0
4831988987853936627,2020-07,321335.0,157.0
1553628056929342565,2020-07,130122.0,119.0
2444743522510084109,2020-07,616746.0,94.0
7038761645302069945,2020-07,113937.0,116.0
6012031176108922616,2020-07,218709.0,82.0
4155987877874087356,2020-07,467192.0,159.0
6950439982480713649,2020-07,401883.0,132.0
7200509200540839533,2020-07,358085.0,91.0
334065431792475495,2020-07,320205.0,117.0
8255085612985072878,2020-07,447149.0,131.0
2678966409665050034,2020-07,297204.0,123.0
851897122328714307,2020-07,268526.0,111.0
3915426102465954493,2020-07,287080.0,116.0
4110562609148185966,2020-07,14598.0,0.0
8409181491723988567,2020-07,400966.0,138.0
8313765100460016738,2020-07,338219.0,99.0
4769364850030443969,2020-07,454512.0,124.0
1396078312562623766,2020-07,682671.0,113.0
5860276371789140450,2020-08,262805.0,115.0
3591324331706630867,2020-08,112964.0,102.0
4679462479444735708,2020-08,549042.0,143.0
2250817603281429928,2020-08,190832.0,112.0
2290083177086946553,2020-08,263800.0,122.0
8596605705893456305,2020-08,32055.0,133.0
903093877129717133,2020-08,437895.0,114.0
1977574645216036803,2020-08,161939.0,117.0
3977861004707764824,2020-08,298289.0,120.0
4724876423989598202,2020-08,330635.0,133.0
3772710147663076183,2020-08,109387.0,112.0
6964108750473070287,2020-08,155276.0,121.0
459290606780222306,2020-08,153331.0,98.0
499242942549937267,2020-08,127198.0,129.0
2900002014851776114,2020-08,210632.0,77.0
2201150681962815877,2020-08,118675.0,107.0
5714540197488862003,2020-08,243902.0,113.0
5162636608292907782,2020-08,359039.0,123.0
7664272163315705419,2020-08,124481.0,114.0
5477900120643078645,2020-08,531444.0,105.0
2771214050521171719,2020-08,377738.0,90.0
1088521227159442264,2020-08,141171.0,100.0
8185063234515056194,2020-08,144867.0,105.0
8173830874846355280,2020-08,380646.0,120.0
5753677550753111444,2020-08,332334.0,116.0
8049805689946244047,2020-08,154365.0,135.0
1543875954928694094,2020-08,159891.0,142.0
3204108603682323936,2020-08,79093.0,98.0
5042877476420217533,2020-08,114916.0,106.0
8229446069655666941,2020-08,235131.0,137.0
4820852183212661131,2020-08,452180.0,90.0
2762573180349093009,2020-08,271975.0,112.0
3248432590399829766,2020-08,410306.0,144.0
2634859679238614382,2020-08,522256.0,134.0
1953058402621337677,2020-08,233702.0,105.0
314309872114206760,2020-08,148233.0,89.0
8926565682509268383,2020-08,127061.0,136.0
1616952665234409442,2020-08,168672.0,108.0
5726178124659661019,2020-08,428694.0,114.0
7444686668183702737,2020-08,70174.0,139.0
3285246914299291124,2020-08,650593.0,117.0
8332840690177201182,2020-08,68541.0,102.0
3093415403379897112,2020-08,135059.0,106.0
940214356651040716,2020-08,202713.0,92.0
8107542605807471599,2020-08,199070.0,126.0
5440313607363845188,2020-08,146060.0,112.0
4317696664583463091,2020-08,407161.0,129.0
1036256411320325774,2020-08,418311.0,83.0
7541360189313243820,2020-08,203201.0,93.0
3109771318936962520,2020-08,276047.0,118.0
8609211777002937758,2020-08,137576.0,123.0
1553628056929342565,2020-08,122907.0,119.0
1661240395903230676,2020-08,611150.0,101.0
6969348581033924947,2020-08,261553.0,137.0
3384356870037163810,2020-08,58801.0,105.0
7571271990906543121,2020-08,319850.0,110.0
2397171153213063761,2020-08,617779.0,95.0
8854680481766219396,2020-08,317642.0,140.0
8505870778358741102,2020-08,182681.0,114.0
7471183491728700531,2020-08,603349.0,111.0
3192341047315717823,2020-08,19595.0,100.0
5613825020130267729,2020-08,66583.0,94.0
234898976850399181,2020-08,313003.0,141.0
6950439982480713649,2020-08,222992.0,141.0
6091519986999196884,2020-08,499833.0,170.0
7120090169052575663,2020-08,257343.0,101.0
4661684997487171886,2020-08,392950.0,146.0
5761480994209806499,2020-08,163868.0,135.0
4532469127306079736,2020-08,270944.0,116.0
3632378524835692731,2020-08,75888.0,126.0
8536031856585966123,2020-08,506571.0,121.0
5856610998569876318,2020-08,483797.0,148.0
7451017400765373278,2020-08,593711.0,105.0
3997247264680905799,2020-08,419567.0,145.0
4863405965754103821,2020-08,1136770.0,117.0
2819054834565698513,2020-08,330707.0,126.0
7529137091657891207,2020-08,578919.0,123.0
4008627434689715639,2020-08,150806.0,123.0
274692171162531764,2020-08,222099.0,100.0
5176940320835464459,2020-08,95454.0,115.0
2092588065958607289,2020-08,212252.0,139.0
8909740532547211288,2020-08,620868.0,122.0
187117706370645370,2020-08,89128.0,106.0
8215958479134054873,2020-08,59066.0,129.0
7347715771145302549,2020-08,197670.0,109.0
4858887739802767402,2020-08,142436.0,148.0
8287608084245946173,2020-08,172540.0,125.0
2983174282784691273,2020-08,190915.0,132.0
2943087245123311166,2020-08,463548.0,99.0
7930925883736021864,2020-08,61775.0,125.0
8512214463586144353,2020-08,243208.0,103.0
8255085612985072878,2020-08,568068.0,128.0
2988042199057874759,2020-08,163309.0,138.0
4740535838297269949,2020-08,195633.0,152.0
4165983075385227812,2020-08,448869.0,125.0
1551531256789550891,2020-08,103732.0,115.0
8716163053080758848,2020-08,554691.0,124.0
8350724667410677464,2020-08,206737.0,126.0
1276604410881911401,2020-08,215691.0,85.0
3263212305228307743,2020-08,471572.0,84.0
7067471043900250355,2020-08,208771.0,92.0
7182085930008391174,2020-08,123203.0,107.0
5274777191770957761,2020-08,113641.0,137.0
4614484019183480654,2020-08,221396.0,106.0
6545052034269841737,2020-08,572446.0,117.0
7289435138601868544,2020-08,485161.0,127.0
6795467882769787169,2020-08,181470.0,166.0
2380458252615213706,2020-08,367629.0,97.0
5791518044186095039,2020-08,370324.0,119.0
8724731934863284019,2020-08,109083.0,128.0
5078307295214858596,2020-08,370312.0,125.0
7626832470282570499,2020-08,176776.0,128.0
2530707686830644666,2020-08,192251.0,124.0
2022367282554149730,2020-08,274741.0,102.0
984915269987074754,2020-08,386260.0,152.0
9101617110967101591,2020-08,338623.0,90.0
5503073374822479037,2020-08,31130.0,107.0
2371917341091102894,2020-08,218416.0,96.0
761746217261797478,2020-08,83345.0,123.0
3036967290595689189,2020-08,241600.0,154.0
7963861799566207637,2020-08,129934.0,150.0
6759864637454708017,2020-08,79931.0,132.0
2658946240987854807,2020-08,902556.0,144.0
1002362614649347438,2020-08,590893.0,106.0
4795152981525833467,2020-08,162602.0,137.0
4537982850248578883,2020-08,646322.0,141.0
696014079855281037,2020-08,717110.0,110.0
873223039957991123,2020-08,463023.0,110.0
1153069952490761717,2020-08,715266.0,112.0
3156852928909455203,2020-08,154493.0,124.0
5794903898038236832,2020-08,200616.0,131.0
4785355632922927313,2020-08,157571.0,115.0
8548612698724688238,2020-08,1185671.0,142.0
7949169060790541229,2020-08,44462.0,120.0
2119292203323657032,2020-08,200547.0,83.0
4465150716052427320,2020-08,166303.0,91.0
6985631100944640910,2020-08,214572.0,102.0
7870373680211625064,2020-08,574482.0,107.0
5503391736465275980,2020-08,215622.0,117.0
49632905576538927,2020-08,227504.0,132.0
7492389223353246125,2020-08,512927.0,115.0
9184785003280841216,2020-08,554371.0,112.0
2808145376905474927,2020-08,761720.0,127.0
7367321179169390502,2020-08,607869.0,108.0
5432443358006556295,2020-08,384726.0,114.0
8174633018998080168,2020-08,433287.0,128.0
5122095358293179297,2020-08,224170.0,122.0
2408009918678280470,2020-08,757356.0,116.0
5999145415800242177,2020-08,254860.0,112.0
3218792504195936313,2020-08,235188.0,110.0
1104269683367198574,2020-08,620459.0,120.0
417157680860985231,2020-08,402402.0,114.0
7177785309735471560,2020-08,382102.0,131.0
8503092146854371576,2020-08,157881.0,122.0
5263285038415073073,2020-08,206879.0,101.0
3095686599956852697,2020-08,90918.0,171.0
8826489829259520138,2020-08,49151.0,132.0
1536087798470875922,2020-08,885453.0,130.0
8343941262792249232,2020-08,73492.0,110.0
2012477868296377155,2020-08,152655.0,120.0
2214132103234633622,2020-08,291453.0,73.0
2735662700719640627,2020-08,632498.0,117.0
2535803443850893368,2020-08,392191.0,116.0
968199235777440720,2020-08,251563.0,131.0
1192891347324061812,2020-08,230068.0,99.0
7041489327620930099,2020-08,789839.0,111.0
6547707428090179960,2020-08,201518.0,127.0
5048392903148444335,2020-08,54582.0,113.0
5136739522477907100,2020-08,381231.0,104.0
683445437387317282,2020-08,259603.0,117.0
4791195031160012361,2020-08,107276.0,86.0
3408536439470975134,2020-08,89159.0,115.0
2455576782104041698,2020-08,254417.0,123.0
2839700004795467658,2020-08,81933.0,0.0
6532139198609901627,2020-08,553183.0,116.0
4569866309119931805,2020-08,566264.0,127.0
2951563549197799278,2020-08,390678.0,157.0
8348574220426911086,2020-08,133213.0,107.0
4641659186059167709,2020-08,142572.0,127.0
4769364850030443969,2020-08,74960.0,128.0
1097345589386012260,2020-08,116844.0,105.0
7325545718770538459,2020-08,268723.0,128.0
1292049196559782171,2020-08,681419.0,119.0
7707459425750676368,2020-08,354813.0,130.0
8213533889694327948,2020-08,46942.0,137.0
2645324649046215594,2020-08,105427.0,117.0
5602023133976834072,2020-08,258394.0,99.0
5055200744384119654,2020-08,489759.0,104.0
4956614249204803652,2020-08,95680.0,111.0
6941381638534728190,2020-08,419450.0,121.0
4045739494965095560,2020-08,110723.0,127.0
3355881107559250653,2020-08,123607.0,118.0
5855956854975734380,2020-08,204508.0,147.0
2493305884832539159,2020-08,142048.0,124.0
6784879562354696650,2020-08,226716.0,144.0
7215093571368368138,2020-08,121309.0,119.0
705648002974742140,2020-08,281779.0,101.0
6242636379248496392,2020-08,122567.0,138.0
1430896989654626045,2020-08,178288.0,135.0
1308019675417057675,2020-08,186841.0,118.0
4365965554261111250,2020-08,136527.0,96.0
5371387005775513675,2020-08,181718.0,114.0
1998941557906036376,2020-08,523437.0,140.0
1078687383992817574,2020-08,182760.0,141.0
4723919748432185874,2020-08,170010.0,138.0
8480109508191086169,2020-08,186690.0,122.0
3724562776372632620,2020-08,474951.0,113.0
465309249432033993,2020-08,503984.0,108.0
682352428813668634,2020-08,226679.0,118.0
5611787644735474299,2020-08,99376.0,139.0
1044568737046072781,2020-08,227124.0,108.0
1951407691087813358,2020-08,99488.0,115.0
1958660709350677213,2020-08,193322.0,115.0
324916756972236008,2020-08,152386.0,109.0
5462970244186515758,2020-08,297185.0,129.0
7779268298304613772,2020-08,234060.0,136.0
5067621068959932809,2020-08,106328.0,126.0
