ID_CLIENTE,SAFRA_REF,DATA_EMISSAO_DOCUMENTO,DATA_VENCIMENTO,VALOR_A_PAGAR,TAXA
312543480920432545,2021-09,2021-09-09,2021-09-27,36507.15,11.99
5786895437851445408,2021-08,2021-08-22,2021-09-13,27145.97,5.99
6914631631926429447,2021-08,2021-08-22,2021-09-21,21050.0,5.99
274692171162531764,2021-08,2021-08-22,2021-10-06,62167.5,8.99
274692171162531764,2021-08,2021-08-29,2021-10-13,63751.5,8.99
274692171162531764,2021-08,2021-08-30,2021-10-15,63751.5,8.99
274692171162531764,2021-09,2021-09-03,2021-10-18,41469.0,8.99
274692171162531764,2021-09,2021-09-05,2021-10-20,63787.5,8.99
274692171162531764,2021-09,2021-09-06,2021-10-21,62203.51,8.99
274692171162531764,2021-09,2021-09-07,2021-10-22,63787.5,8.99
274692171162531764,2021-09,2021-09-13,2021-10-28,62203.51,8.99
2088532321693492263,2021-08,2021-08-22,2021-09-08,51213.3,5.99
2088532321693492263,2021-08,2021-08-29,2021-09-14,22130.45,5.99
2088532321693492263,2021-09,2021-09-05,2021-10-05,709.2,5.99
2088532321693492263,2021-09,2021-09-13,2021-09-29,29514.55,5.99
4335865859049992260,2021-08,2021-08-22,2021-09-09,80527.45,4.99
4335865859049992260,2021-09,2021-09-11,2021-09-28,81217.55,4.99
4335865859049992260,2021-09,2021-09-13,2021-09-29,29519.55,4.99
2209806355660046187,2021-08,2021-08-22,2021-09-08,80348.7,5.99
3218226066162129945,2021-08,2021-08-22,2021-09-08,117097.9,8.99
3218226066162129945,2021-09,2021-09-13,2021-10-25,5000.0,8.99
3218226066162129945,2021-09,2021-09-13,2021-10-25,3703.96,8.99
6985631100944640910,2021-08,2021-08-22,2021-09-13,78972.35,5.99
5358243820364010940,2021-08,2021-08-22,2021-09-08,36301.21,8.99
5358243820364010940,2021-08,2021-08-25,2021-09-10,20008.52,8.99
5358243820364010940,2021-08,2021-08-29,2021-09-14,32962.72,8.99
4588313530969303734,2021-08,2021-08-22,2021-09-13,22489.4,5.99
4588313530969303734,2021-08,2021-08-25,2021-09-16,30311.63,5.99
4588313530969303734,2021-09,2021-09-06,2021-09-29,17167.61,5.99
2033394215069562776,2021-08,2021-08-22,2021-09-08,56722.8,5.99
2033394215069562776,2021-08,2021-08-30,2021-09-16,57012.7,5.99
2033394215069562776,2021-09,2021-09-09,2021-09-27,28296.4,5.99
2033394215069562776,2021-09,2021-09-10,2021-09-27,28296.4,5.99
662944582644865942,2021-08,2021-08-22,2021-09-08,80367.9,6.99
662944582644865942,2021-09,2021-09-01,2021-09-17,27872.55,6.99
662944582644865942,2021-09,2021-09-07,2021-09-23,56605.0,6.99
662944582644865942,2021-09,2021-09-10,2021-09-27,51370.2,6.99
662944582644865942,2021-09,2021-09-12,2021-09-28,49262.5,6.99
662944582644865942,2021-09,2021-09-13,2021-09-29,21550.0,6.99
4874157215501489741,2021-08,2021-08-22,2021-09-16,93351.84,8.99
4874157215501489741,2021-08,2021-08-27,2021-09-21,89405.79,8.99
4874157215501489741,2021-08,2021-08-31,2021-09-27,48330.67,8.99
4874157215501489741,2021-09,2021-09-09,2021-10-04,33182.66,8.99
2371917341091102894,2021-08,2021-08-22,2021-09-10,27494.58,6.99
2819054834565698513,2021-08,2021-08-22,2021-09-09,237747.9,4.99
2819054834565698513,2021-08,2021-08-27,2021-09-14,224416.75,4.99
2819054834565698513,2021-09,2021-09-02,2021-09-21,237356.55,4.99
2819054834565698513,2021-09,2021-09-13,2021-09-29,238948.0,4.99
2819054834565698513,2021-09,2021-09-15,2021-10-01,168270.6,4.99
4675067298171588603,2021-08,2021-08-22,2021-09-29,43012.0,11.99
4675067298171588603,2021-08,2021-08-26,2021-09-29,21506.0,11.99
4675067298171588603,2021-08,2021-08-30,2021-10-06,21522.5,11.99
3118683330911759410,2021-08,2021-08-22,2021-09-13,101513.23,8.99
3118683330911759410,2021-09,2021-09-10,2021-09-30,79047.32,8.99
5460280878923715699,2021-08,2021-08-22,2021-09-10,106672.8,5.99
5460280878923715699,2021-08,2021-08-25,2021-09-10,26478.2,5.99
5460280878923715699,2021-09,2021-09-13,2021-09-30,62696.93,5.99
7268895973869107930,2021-08,2021-08-22,2021-09-08,80108.1,5.99
7268895973869107930,2021-08,2021-08-31,2021-09-16,58173.1,5.99
7268895973869107930,2021-09,2021-09-08,2021-09-24,22100.0,5.99
7268895973869107930,2021-09,2021-09-15,2021-10-01,21995.0,5.99
1141681690629134039,2021-08,2021-08-22,2021-09-16,41551.0,8.99
8715120689636420963,2021-08,2021-08-22,2021-09-13,171506.42,4.99
940214356651040716,2021-08,2021-08-22,2021-09-13,21753.24,6.99
940214356651040716,2021-09,2021-09-02,2021-09-22,26806.91,6.99
940214356651040716,2021-09,2021-09-09,2021-09-29,27658.5,6.99
295375823203017296,2021-08,2021-08-22,2021-09-08,80817.19,8.99
295375823203017296,2021-09,2021-09-15,2021-10-01,79702.1,8.99
5528372913947954503,2021-08,2021-08-22,2021-10-01,129846.0,8.99
5528372913947954503,2021-09,2021-09-08,2021-10-18,130146.0,8.99
9108733472015251498,2021-08,2021-08-22,2021-09-09,96936.73,8.99
3591324331706630867,2021-08,2021-08-22,2021-09-08,107317.6,4.99
3591324331706630867,2021-08,2021-08-29,2021-09-14,53728.8,4.99
3591324331706630867,2021-09,2021-09-09,2021-09-27,53998.8,4.99
8603678028264007695,2021-08,2021-08-22,2021-09-13,46217.03,5.99
8603678028264007695,2021-09,2021-09-05,2021-09-27,26132.61,5.99
8603678028264007695,2021-09,2021-09-10,2021-10-04,52466.42,5.99
6858769421191999702,2021-08,2021-08-22,2021-09-08,174003.65,11.99
6858769421191999702,2021-08,2021-08-30,2021-09-15,168679.95,11.99
6858769421191999702,2021-09,2021-09-01,2021-09-17,174569.45,11.99
6858769421191999702,2021-09,2021-09-13,2021-09-29,180113.7,11.99
8596605705893456305,2021-08,2021-08-22,2021-09-08,49603.35,5.99
8596605705893456305,2021-09,2021-09-03,2021-09-20,144390.3,5.99
8596605705893456305,2021-09,2021-09-06,2021-10-05,517.3,5.99
8596605705893456305,2021-09,2021-09-07,2021-09-27,44783.78,5.99
8596605705893456305,2021-09,2021-09-07,2021-09-23,87108.2,5.99
8596605705893456305,2021-09,2021-09-09,2021-09-27,146354.85,5.99
8596605705893456305,2021-09,2021-09-13,2021-09-29,138940.45,5.99
8596605705893456305,2021-09,2021-09-14,2021-09-30,144190.45,5.99
5888474320320735000,2021-08,2021-08-22,2021-10-06,56898.0,11.99
5888474320320735000,2021-08,2021-08-31,2021-10-15,37409.06,11.99
5888474320320735000,2021-09,2021-09-01,2021-10-18,37916.0,11.99
5888474320320735000,2021-09,2021-09-13,2021-10-28,37916.0,11.99
5888474320320735000,2021-09,2021-09-14,2021-10-29,40448.0,11.99
6795467882769787169,2021-08,2021-08-23,2021-09-20,74993.7,4.99
6795467882769787169,2021-08,2021-08-24,2021-09-21,74691.13,4.99
6795467882769787169,2021-09,2021-09-05,2021-10-05,999.0,4.99
6795467882769787169,2021-09,2021-09-05,2021-10-01,75632.3,4.99
6795467882769787169,2021-09,2021-09-07,2021-10-05,48491.14,4.99
6828316696355015040,2021-08,2021-08-23,2021-09-08,42259.0,8.99
6828316696355015040,2021-08,2021-08-24,2021-09-09,42259.0,8.99
6828316696355015040,2021-08,2021-08-26,2021-09-13,42259.0,8.99
6828316696355015040,2021-09,2021-09-05,2021-09-21,63036.0,8.99
6828316696355015040,2021-09,2021-09-13,2021-09-29,42024.0,8.99
1477629972594346481,2021-08,2021-08-23,2021-09-09,54137.32,6.99
1477629972594346481,2021-08,2021-08-26,2021-09-13,27228.93,6.99
1477629972594346481,2021-09,2021-09-06,2021-09-23,54251.91,6.99
1543875954928694094,2021-08,2021-08-23,2021-09-10,69166.0,6.99
1543875954928694094,2021-08,2021-08-24,2021-09-13,70227.12,6.99
1543875954928694094,2021-08,2021-08-27,2021-09-14,27211.2,6.99
1543875954928694094,2021-09,2021-09-13,2021-10-01,20760.92,6.99
5477900120643078645,2021-08,2021-08-23,2021-09-08,48583.5,5.99
5477900120643078645,2021-08,2021-08-26,2021-09-13,43999.12,5.99
5477900120643078645,2021-08,2021-08-31,2021-09-16,40209.85,5.99
5432443358006556295,2021-08,2021-08-23,2021-09-08,20857.7,6.99
5462970244186515758,2021-08,2021-08-23,2021-09-08,41650.2,6.99
5462970244186515758,2021-08,2021-08-25,2021-09-10,27143.0,6.99
5462970244186515758,2021-09,2021-09-05,2021-09-21,41470.15,6.99
5462970244186515758,2021-09,2021-09-05,2021-09-21,27271.0,6.99
5462970244186515758,2021-09,2021-09-07,2021-09-23,20755.15,6.99
5462970244186515758,2021-09,2021-09-13,2021-09-29,41430.0,6.99
5462970244186515758,2021-09,2021-09-15,2021-10-01,167161.3,6.99
665854826624598350,2021-08,2021-08-23,2021-09-22,175035.0,4.99
665854826624598350,2021-08,2021-08-24,2021-09-23,173922.35,4.99
665854826624598350,2021-08,2021-08-27,2021-09-28,174420.35,4.99
665854826624598350,2021-08,2021-08-31,2021-09-30,167180.0,4.99
665854826624598350,2021-08,2021-08-31,2021-09-30,176521.8,4.99
665854826624598350,2021-09,2021-09-04,2021-10-05,246010.05,4.99
665854826624598350,2021-09,2021-09-15,2021-10-15,197533.6,4.99
1738460583932152602,2021-08,2021-08-23,2021-09-17,1530.87,4.99
5864443060004179363,2021-08,2021-08-23,2021-09-08,146887.65,5.99
5864443060004179363,2021-08,2021-08-31,2021-09-16,77920.8,5.99
5864443060004179363,2021-09,2021-09-05,2021-10-05,999.0,5.99
5864443060004179363,2021-09,2021-09-05,2021-09-21,20962.35,5.99
5864443060004179363,2021-09,2021-09-09,2021-09-27,157365.4,5.99
5864443060004179363,2021-09,2021-09-12,2021-09-28,152100.8,5.99
5864443060004179363,2021-09,2021-09-13,2021-09-29,146946.45,5.99
5864443060004179363,2021-09,2021-09-15,2021-10-04,184220.2,5.99
2508429106201166689,2021-08,2021-08-23,2021-09-10,33315.8,5.99
2508429106201166689,2021-09,2021-09-06,2021-09-24,26906.97,5.99
2508429106201166689,2021-09,2021-09-08,2021-09-24,44231.3,5.99
1272921915900711149,2021-08,2021-08-23,2021-09-09,46904.85,4.99
1272921915900711149,2021-08,2021-08-30,2021-09-16,74114.4,4.99
1272921915900711149,2021-09,2021-09-13,2021-09-30,122622.5,4.99
7719481195372677540,2021-08,2021-08-23,2021-09-09,74504.75,8.99
7719481195372677540,2021-09,2021-09-01,2021-09-20,102217.55,8.99
7719481195372677540,2021-09,2021-09-13,2021-09-29,75598.85,8.99
1097345589386012260,2021-08,2021-08-23,2021-09-08,26061.5,6.99
5166128847048245697,2021-08,2021-08-23,2021-09-09,53340.0,4.99
5166128847048245697,2021-09,2021-09-14,2021-09-30,21370.0,4.99
5166128847048245697,2021-09,2021-09-14,2021-10-04,26713.48,4.99
1192891347324061812,2021-08,2021-08-23,2021-09-08,20645.0,6.99
1192891347324061812,2021-08,2021-08-25,2021-09-10,26245.0,6.99
1192891347324061812,2021-08,2021-08-31,2021-09-16,26245.0,6.99
1192891347324061812,2021-09,2021-09-05,2021-09-21,21020.0,6.99
1192891347324061812,2021-09,2021-09-07,2021-09-23,21095.02,6.99
1192891347324061812,2021-09,2021-09-09,2021-09-27,21870.15,6.99
1192891347324061812,2021-09,2021-09-12,2021-09-28,21095.02,6.99
1192891347324061812,2021-09,2021-09-13,2021-09-29,21095.02,6.99
1192891347324061812,2021-09,2021-09-14,2021-09-30,21370.0,6.99
1192891347324061812,2021-09,2021-09-15,2021-10-01,23055.15,6.99
1683619849073499603,2021-08,2021-08-23,2021-09-08,46949.75,5.99
1683619849073499603,2021-08,2021-08-24,2021-09-10,73699.5,5.99
1683619849073499603,2021-08,2021-08-26,2021-09-13,52599.5,5.99
1683619849073499603,2021-08,2021-08-29,2021-09-14,74011.0,5.99
1683619849073499603,2021-09,2021-09-08,2021-09-24,47770.41,5.99
1683619849073499603,2021-09,2021-09-09,2021-09-27,53046.7,5.99
1683619849073499603,2021-09,2021-09-13,2021-09-29,47770.36,5.99
8195468623809753777,2021-08,2021-08-23,2021-09-14,21999.48,6.99
8195468623809753777,2021-09,2021-09-10,2021-09-28,27014.25,6.99
5883155883105348987,2021-08,2021-08-23,2021-09-13,47160.9,4.99
5883155883105348987,2021-08,2021-08-28,2021-09-16,20000.0,4.99
5883155883105348987,2021-09,2021-09-02,2021-09-23,589.33,4.99
5883155883105348987,2021-09,2021-09-13,2021-10-04,26713.48,4.99
5883155883105348987,2021-09,2021-09-14,2021-10-04,26763.61,4.99
4571290108043699959,2021-08,2021-08-23,2021-09-15,46874.44,5.99
4571290108043699959,2021-08,2021-08-29,2021-09-17,20788.56,5.99
4571290108043699959,2021-09,2021-09-05,2021-09-24,20969.68,5.99
4571290108043699959,2021-09,2021-09-08,2021-09-29,82720.39,5.99
4571290108043699959,2021-09,2021-09-08,2021-09-29,21934.53,5.99
4571290108043699959,2021-09,2021-09-12,2021-10-01,58326.78,5.99
4571290108043699959,2021-09,2021-09-13,2021-10-04,29575.23,5.99
4571290108043699959,2021-09,2021-09-14,2021-10-06,53746.22,5.99
465309249432033993,2021-08,2021-08-23,2021-09-17,27803.65,5.99
465309249432033993,2021-08,2021-08-25,2021-09-22,43695.1,5.99
465309249432033993,2021-08,2021-08-25,2021-09-20,22517.43,5.99
465309249432033993,2021-08,2021-08-27,2021-09-21,55930.05,5.99
465309249432033993,2021-08,2021-08-31,2021-09-29,44868.54,5.99
465309249432033993,2021-09,2021-09-05,2021-10-05,999.0,5.99
9206030810342980458,2021-08,2021-08-23,2021-09-08,52775.1,8.99
9206030810342980458,2021-08,2021-08-26,2021-09-13,52375.1,8.99
9206030810342980458,2021-08,2021-08-31,2021-09-16,73737.72,8.99
9206030810342980458,2021-09,2021-09-14,2021-09-30,75927.85,8.99
9206030810342980458,2021-09,2021-09-15,2021-10-01,74937.75,8.99
6330043096034525408,2021-08,2021-08-23,2021-09-13,36614.91,6.99
6330043096034525408,2021-08,2021-08-23,2021-09-14,31207.54,6.99
6330043096034525408,2021-08,2021-08-29,2021-09-20,66196.22,6.99
6330043096034525408,2021-08,2021-08-29,2021-09-20,43684.1,6.99
6330043096034525408,2021-09,2021-09-02,2021-09-22,9971.9,6.99
6330043096034525408,2021-09,2021-09-02,2021-09-22,44129.21,6.99
6330043096034525408,2021-09,2021-09-02,2021-09-22,2741.84,6.99
6330043096034525408,2021-09,2021-09-02,2021-09-22,53641.84,6.99
6330043096034525408,2021-09,2021-09-02,2021-09-22,33141.84,6.99
6330043096034525408,2021-09,2021-09-13,2021-10-04,34770.98,6.99
3724562776372632620,2021-08,2021-08-23,2021-12-14,162575.0,5.99
3724562776372632620,2021-09,2021-09-05,2021-12-20,160750.0,5.99
7142043104834932013,2021-08,2021-08-24,2021-09-13,114634.36,4.99
7142043104834932013,2021-09,2021-09-13,2021-10-01,111386.98,4.99
6681781879793693802,2021-08,2021-08-24,2021-09-09,76427.2,5.99
7535160686416710323,2021-08,2021-08-24,2021-09-14,29154.64,5.99
7535160686416710323,2021-08,2021-08-24,2021-09-13,22527.28,5.99
7535160686416710323,2021-08,2021-08-29,2021-09-20,22721.46,5.99
7535160686416710323,2021-09,2021-09-14,2021-10-05,24117.37,5.99
7770458886439606839,2021-08,2021-08-24,2021-09-13,22520.8,4.99
7770458886439606839,2021-08,2021-08-24,2021-09-13,42220.25,4.99
7770458886439606839,2021-08,2021-08-30,2021-09-20,42611.92,4.99
7770458886439606839,2021-09,2021-09-01,2021-10-18,29397.97,4.99
7770458886439606839,2021-09,2021-09-05,2021-10-05,999.0,4.99
7770458886439606839,2021-09,2021-09-05,2021-10-20,58795.93,4.99
7770458886439606839,2021-09,2021-09-06,2021-11-12,22604.0,4.99
7770458886439606839,2021-09,2021-09-12,2021-11-12,43021.34,4.99
7770458886439606839,2021-09,2021-09-13,2021-11-12,29569.33,4.99
5304536516981778801,2021-08,2021-08-24,2021-09-13,21646.59,5.99
5304536516981778801,2021-08,2021-08-26,2021-09-13,25992.13,5.99
5304536516981778801,2021-08,2021-08-27,2021-09-14,26493.41,5.99
5304536516981778801,2021-08,2021-08-30,2021-09-17,51984.26,5.99
5304536516981778801,2021-09,2021-09-05,2021-09-23,22248.47,5.99
5304536516981778801,2021-09,2021-09-07,2021-09-27,26810.23,5.99
5304536516981778801,2021-09,2021-09-09,2021-09-27,22373.8,5.99
5304536516981778801,2021-09,2021-09-14,2021-10-04,23064.72,5.99
3279078057358159966,2021-08,2021-08-24,2021-09-23,62970.0,5.99
3279078057358159966,2021-08,2021-08-27,2021-09-27,62970.0,5.99
3279078057358159966,2021-09,2021-09-12,2021-10-13,63006.0,5.99
6337915293429442229,2021-08,2021-08-24,2021-09-15,40855.01,4.99
7992317448197179816,2021-08,2021-08-24,2021-09-13,28994.0,5.99
7992317448197179816,2021-08,2021-08-31,2021-09-20,20710.0,5.99
7992317448197179816,2021-09,2021-09-08,2021-09-27,29010.8,5.99
710593997981520423,2021-08,2021-08-24,2021-09-09,76728.5,5.99
5611787644735474299,2021-08,2021-08-24,2021-09-09,26912.75,5.99
5611787644735474299,2021-08,2021-08-26,2021-09-13,113959.16,5.99
5611787644735474299,2021-08,2021-08-29,2021-09-14,26912.8,5.99
5611787644735474299,2021-08,2021-08-29,2021-09-14,113959.16,5.99
5611787644735474299,2021-08,2021-08-30,2021-09-15,122099.1,5.99
5611787644735474299,2021-08,2021-08-31,2021-09-16,22083.3,5.99
5611787644735474299,2021-09,2021-09-01,2021-09-17,114127.44,5.99
5611787644735474299,2021-09,2021-09-07,2021-09-23,120896.1,5.99
5611787644735474299,2021-09,2021-09-07,2021-09-23,68507.79,5.99
5611787644735474299,2021-09,2021-09-09,2021-09-27,121889.4,5.99
5611787644735474299,2021-09,2021-09-09,2021-09-27,88657.8,5.99
5611787644735474299,2021-09,2021-09-09,2021-09-27,120897.0,5.99
5611787644735474299,2021-09,2021-09-14,2021-09-30,22308.5,5.99
5611787644735474299,2021-09,2021-09-14,2021-09-30,98667.7,5.99
5611787644735474299,2021-09,2021-09-14,2021-09-30,129689.4,5.99
3822753345985951756,2021-08,2021-08-24,2021-09-10,16783.65,5.99
3822753345985951756,2021-08,2021-08-29,2021-09-15,28308.38,5.99
3822753345985951756,2021-08,2021-08-31,2021-09-17,36448.26,5.99
3822753345985951756,2021-09,2021-09-02,2021-09-21,45500.0,5.99
1028630885537616736,2021-08,2021-08-24,2021-09-09,123770.24,5.99
6217788509719675691,2021-08,2021-08-24,2021-09-09,93782.5,4.99
6217788509719675691,2021-09,2021-09-02,2021-09-20,53347.0,4.99
6217788509719675691,2021-09,2021-09-05,2021-10-05,660.0,4.99
6217788509719675691,2021-09,2021-09-06,2021-09-22,121822.4,4.99
6217788509719675691,2021-09,2021-09-06,2021-09-22,122122.4,4.99
6217788509719675691,2021-09,2021-09-12,2021-09-28,68893.05,4.99
1827463638348028912,2021-08,2021-08-24,2021-09-09,46109.1,5.99
3095686599956852697,2021-08,2021-08-24,2021-09-10,73398.9,6.99
3095686599956852697,2021-08,2021-08-26,2021-09-14,100433.4,6.99
2951563549197799278,2021-08,2021-08-24,2021-09-10,68825.05,6.99
7944852965555666513,2021-08,2021-08-24,2021-09-09,55171.7,5.99
7944852965555666513,2021-09,2021-09-09,2021-09-27,38903.69,5.99
7963861799566207637,2021-08,2021-08-24,2021-09-17,21386.93,4.99
7963861799566207637,2021-08,2021-08-26,2021-09-17,29269.81,4.99
7963861799566207637,2021-09,2021-09-06,2021-09-27,59568.26,4.99
7963861799566207637,2021-09,2021-09-08,2021-09-28,59668.69,4.99
7963861799566207637,2021-09,2021-09-09,2021-10-01,30136.94,4.99
2735662700719640627,2021-08,2021-08-24,2021-09-09,50707.1,5.99
6271697692808086495,2021-08,2021-08-24,2021-09-20,62059.5,5.99
6271697692808086495,2021-09,2021-09-06,2021-10-01,41380.0,5.99
6271697692808086495,2021-09,2021-09-12,2021-10-08,62070.0,5.99
6885171468891031140,2021-08,2021-08-24,2021-09-09,184946.24,5.99
6885171468891031140,2021-08,2021-08-26,2021-09-13,138461.46,5.99
6885171468891031140,2021-09,2021-09-07,2021-09-23,186550.88,5.99
6885171468891031140,2021-09,2021-09-09,2021-09-27,198589.6,5.99
6754039979151386401,2021-08,2021-08-24,2021-09-13,55526.34,8.99
8609211777002937758,2021-08,2021-08-24,2021-09-09,47277.5,5.99
8609211777002937758,2021-08,2021-08-27,2021-09-13,52965.0,5.99
8609211777002937758,2021-09,2021-09-05,2021-09-21,47852.49,5.99
1044946691507317745,2021-08,2021-08-24,2021-09-09,68103.04,4.99
1044946691507317745,2021-08,2021-08-25,2021-09-10,26445.15,4.99
1044946691507317745,2021-09,2021-09-05,2021-09-21,53247.4,4.99
1044946691507317745,2021-09,2021-09-06,2021-09-22,59737.7,4.99
1044946691507317745,2021-09,2021-09-14,2021-09-30,21610.95,4.99
107343823625119033,2021-08,2021-08-24,2021-09-16,47730.67,5.99
107343823625119033,2021-09,2021-09-05,2021-10-05,999.0,5.99
9052787288251876909,2021-08,2021-08-24,2021-09-09,40799.9,4.99
9052787288251876909,2021-09,2021-09-13,2021-09-29,81749.45,4.99
8090492548102964782,2021-08,2021-08-24,2021-09-23,2469.67,5.99
8090492548102964782,2021-09,2021-09-02,2021-10-04,3122.73,5.99
8196449005061156808,2021-08,2021-08-25,2021-09-10,56653.9,6.99
8196449005061156808,2021-09,2021-09-02,2021-09-20,115051.8,6.99
5635781225931111684,2021-08,2021-08-25,2021-09-10,68924.0,8.99
5635781225931111684,2021-09,2021-09-03,2021-09-20,69868.6,8.99
5635781225931111684,2021-09,2021-09-08,2021-09-24,42977.7,8.99
5635781225931111684,2021-09,2021-09-10,2021-09-27,43417.0,8.99
5635781225931111684,2021-09,2021-09-10,2021-09-27,21058.55,8.99
4071158585850879204,2021-08,2021-08-25,2021-09-13,41132.22,5.99
4071158585850879204,2021-09,2021-09-03,2021-09-22,76855.6,5.99
4071158585850879204,2021-09,2021-09-06,2021-09-23,41494.22,5.99
4071158585850879204,2021-09,2021-09-10,2021-09-27,41804.66,5.99
1617695035450525647,2021-08,2021-08-25,2021-09-10,60769.5,6.99
1617695035450525647,2021-09,2021-09-02,2021-09-21,72233.2,6.99
1617695035450525647,2021-09,2021-09-02,2021-09-21,259525.5,6.99
1617695035450525647,2021-09,2021-09-03,2021-09-21,59890.5,6.99
1617695035450525647,2021-09,2021-09-05,2021-09-21,262002.0,6.99
1617695035450525647,2021-09,2021-09-09,2021-09-27,48223.6,6.99
1617695035450525647,2021-09,2021-09-09,2021-09-27,40308.0,6.99
1617695035450525647,2021-09,2021-09-13,2021-09-29,80265.6,6.99
5986344948775572227,2021-08,2021-08-25,2021-09-30,4879.02,5.99
1977574645216036803,2021-08,2021-08-25,2021-09-10,32231.25,6.99
1977574645216036803,2021-09,2021-09-12,2021-09-28,31499.5,6.99
8918635099296971351,2021-08,2021-08-25,2021-09-20,43320.9,6.99
2310272650667756227,2021-08,2021-08-25,2021-09-17,591.31,5.99
5303720405946805990,2021-08,2021-08-25,2021-09-17,84354.8,5.99
5303720405946805990,2021-08,2021-08-25,2021-09-13,22850.75,5.99
5303720405946805990,2021-08,2021-08-27,2021-09-13,48914.85,5.99
5303720405946805990,2021-08,2021-08-27,2021-09-20,28285.95,5.99
5303720405946805990,2021-08,2021-08-30,2021-09-21,111757.8,5.99
5303720405946805990,2021-09,2021-09-06,2021-09-23,77760.6,5.99
2763141362035716801,2021-08,2021-08-25,2021-09-10,147273.3,5.99
2763141362035716801,2021-09,2021-09-06,2021-09-22,47187.05,5.99
2763141362035716801,2021-09,2021-09-13,2021-09-29,68901.75,5.99
3036967290595689189,2021-08,2021-08-25,2021-09-10,53790.0,6.99
3036967290595689189,2021-08,2021-08-28,2021-09-14,54290.0,6.99
3036967290595689189,2021-09,2021-09-09,2021-09-27,98239.65,6.99
1115703227712697214,2021-08,2021-08-25,2021-09-14,28239.55,4.99
1115703227712697214,2021-08,2021-08-29,2021-09-15,51413.07,4.99
1115703227712697214,2021-09,2021-09-08,2021-09-28,79478.15,4.99
1115703227712697214,2021-09,2021-09-13,2021-10-04,104183.4,4.99
1115703227712697214,2021-09,2021-09-15,2021-10-07,109019.7,4.99
7141263195360679278,2021-08,2021-08-25,2021-09-21,56138.0,5.99
7141263195360679278,2021-08,2021-08-25,2021-09-21,207780.6,5.99
7141263195360679278,2021-08,2021-08-30,2021-09-23,208413.7,5.99
6462952350255736003,2021-08,2021-08-25,2021-09-10,111874.9,4.99
6462952350255736003,2021-08,2021-08-27,2021-09-13,89212.85,4.99
6462952350255736003,2021-08,2021-08-31,2021-09-16,112455.05,4.99
6462952350255736003,2021-09,2021-09-06,2021-09-22,82894.05,4.99
472772897496154354,2021-08,2021-08-25,2021-09-13,32570.14,5.99
472772897496154354,2021-08,2021-08-25,2021-09-13,27141.78,5.99
472772897496154354,2021-09,2021-09-02,2021-09-20,27250.0,5.99
472772897496154354,2021-09,2021-09-05,2021-09-23,21569.54,5.99
8248484932270772248,2021-08,2021-08-25,2021-09-13,100175.16,8.99
8895896724713458749,2021-08,2021-08-25,2021-09-16,41084.0,5.99
8895896724713458749,2021-08,2021-08-26,2021-09-17,40166.0,5.99
8895896724713458749,2021-08,2021-08-27,2021-09-20,81414.0,5.99
8895896724713458749,2021-08,2021-08-29,2021-09-20,40166.0,5.99
8895896724713458749,2021-08,2021-08-30,2021-09-21,40166.0,5.99
8895896724713458749,2021-09,2021-09-06,2021-09-28,41144.0,5.99
8895896724713458749,2021-09,2021-09-12,2021-10-04,122933.0,5.99
8895896724713458749,2021-09,2021-09-13,2021-10-05,82542.0,5.99
5732713959930509093,2021-08,2021-08-25,2021-09-10,60456.0,11.99
4365965554261111250,2021-08,2021-08-25,2021-09-17,129276.0,5.99
4365965554261111250,2021-09,2021-09-09,2021-10-04,107790.0,5.99
4365965554261111250,2021-09,2021-09-14,2021-10-04,113845.0,5.99
5430917218683822543,2021-08,2021-08-25,2021-09-10,76802.15,6.99
5430917218683822543,2021-08,2021-08-30,2021-09-15,51168.1,6.99
5430917218683822543,2021-09,2021-09-07,2021-09-23,26022.45,6.99
5430917218683822543,2021-09,2021-09-13,2021-09-29,64281.25,6.99
717981637594591016,2021-08,2021-08-25,2021-09-10,68438.6,5.99
717981637594591016,2021-09,2021-09-14,2021-09-30,69611.32,5.99
511305041047444825,2021-08,2021-08-25,2021-09-10,27909.95,5.99
511305041047444825,2021-09,2021-09-05,2021-10-05,1063.8,5.99
511305041047444825,2021-09,2021-09-07,2021-09-23,28949.55,5.99
511305041047444825,2021-09,2021-09-07,2021-09-23,28149.55,5.99
2208316821038817776,2021-08,2021-08-25,2021-10-11,56506.51,8.99
2201150681962815877,2021-08,2021-08-25,2021-09-20,50473.3,5.99
2201150681962815877,2021-08,2021-08-29,2021-09-22,48771.28,5.99
2201150681962815877,2021-09,2021-09-01,2021-09-27,21383.4,5.99
2201150681962815877,2021-09,2021-09-02,2021-09-28,50333.35,5.99
3480297543931395935,2021-08,2021-08-25,2021-10-11,178648.8,4.99
3480297543931395935,2021-08,2021-08-27,2021-10-11,182709.0,4.99
8915958534285799867,2021-08,2021-08-25,2021-09-20,60289.06,6.99
652740132671309295,2021-08,2021-08-25,2021-09-14,8381.04,6.99
652740132671309295,2021-09,2021-09-09,2021-09-29,11885.57,6.99
7595945751692012281,2021-08,2021-08-25,2021-09-13,77920.0,6.99
7595945751692012281,2021-08,2021-08-30,2021-09-21,171138.8,6.99
7595945751692012281,2021-09,2021-09-09,2021-09-28,87185.0,6.99
7468724002190465812,2021-08,2021-08-25,2021-09-10,30655.88,4.99
3281617395243454427,2021-08,2021-08-25,2021-09-20,21009.5,8.99
